src,flight,sched_dep_time,act_dep_time,dept_gate,sched_arr_time,act_arr_time,arrival_gate
helloflight,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
boston,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
weather,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
airtravelcenter,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flightview,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flightstats,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
panynj,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flightexplorer,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flights,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flightarrival,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flightwise,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
travelocity,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
foxbusiness,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
usatoday,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
myrateplan,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
orbitz,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flytecomm,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
mytripandmore,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
ord,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
wunderground,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flylouisville,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
quicktrip,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
allegiantair,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
businesstravellogue,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
gofox,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
flightaware,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
world-flight-tracker,AA-4307-ORD-DTW,6:45 p.m.,6:55 p.m.,A3C,9:10 p.m.,8:53 p.m.,D7
aa,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
helloflight,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
boston,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
weather,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
airtravelcenter,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flightview,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flightstats,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
panynj,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flightexplorer,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flights,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flightarrival,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
travelocity,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
foxbusiness,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
myrateplan,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
orbitz,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
ifly,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
sfo,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flytecomm,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
mytripandmore,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
wunderground,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flylouisville,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
quicktrip,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
allegiantair,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
businesstravellogue,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
gofox,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
flightaware,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
world-flight-tracker,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,B26,11:50 a.m.,11:44 a.m.,C26
aa,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
helloflight,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
boston,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
airtravelcenter,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flightview,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flightstats,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
panynj,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flightexplorer,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flights,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flightwise,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
foxbusiness,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
usatoday,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
myrateplan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
orbitz,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flytecomm,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
ord,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
wunderground,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flylouisville,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
quicktrip,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
allegiantair,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
businesstravellogue,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
gofox,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
flightaware,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,B42,4:00 p.m.,3:33 p.m.,C15
aa,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
helloflight,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
boston,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
weather,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
airtravelcenter,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flightview,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flightstats,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
panynj,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flightexplorer,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flights,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flightarrival,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
travelocity,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
foxbusiness,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
myrateplan,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
orbitz,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flytecomm,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
mytripandmore,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
ord,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
flylouisville,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
quicktrip,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
allegiantair,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
businesstravellogue,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
gofox,AA-4344-ORD-DTW,11:45 a.m.,12:13 p.m.,D25,2:00 p.m.,2:10 p.m.,A6
aa,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
helloflight,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
boston,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
weather,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
airtravelcenter,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flightview,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flightstats,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
panynj,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flightexplorer,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
dfw,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flights,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
travelocity,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
foxbusiness,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
myrateplan,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
orbitz,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
phl,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
ifly,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flytecomm,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
wunderground,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flylouisville,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
quicktrip,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
allegiantair,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
businesstravellogue,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
gofox,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
flightaware,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
world-flight-tracker,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,A2G,3:50 p.m.,4:09 p.m.,--
aa,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
helloflight,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
boston,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
weather,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
airtravelcenter,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flightview,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flightstats,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
panynj,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flightexplorer,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
mia,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flights,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flightarrival,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
travelocity,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
foxbusiness,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
usatoday,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
myrateplan,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
orbitz,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flytecomm,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
mytripandmore,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
wunderground,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flylouisville,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
quicktrip,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
allegiantair,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
businesstravellogue,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
gofox,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
flightaware,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
world-flight-tracker,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,C24,9:20 a.m.,9:05 a.m.,D9
aa,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
helloflight,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
boston,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
weather,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
airtravelcenter,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flightview,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flightstats,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
panynj,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flightexplorer,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
mia,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
dfw,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flights,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
travelocity,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
foxbusiness,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
usatoday,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
myrateplan,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
orbitz,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flytecomm,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
wunderground,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flylouisville,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
quicktrip,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
allegiantair,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
businesstravellogue,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
gofox,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
flightaware,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
world-flight-tracker,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,D23,7:55 p.m.,7:39 p.m.,B6
aa,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
helloflight,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
boston,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
weather,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
airtravelcenter,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
flightview,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
flightstats,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
panynj,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
flights,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
travelocity,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
foxbusiness,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
usatoday,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
myrateplan,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
orbitz,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
flytecomm,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
wunderground,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
flylouisville,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
quicktrip,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
allegiantair,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
businesstravellogue,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
gofox,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
flightaware,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
world-flight-tracker,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,B9,9:25 a.m.,9:28 a.m.,D11
aa,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
helloflight,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
boston,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
weather,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
airtravelcenter,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flightview,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flightstats,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
panynj,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flightexplorer,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flights,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flightarrival,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flightwise,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
travelocity,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
foxbusiness,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
usatoday,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
myrateplan,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
orbitz,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
ifly,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
sfo,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flytecomm,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
mytripandmore,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
wunderground,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flylouisville,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
quicktrip,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
allegiantair,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
businesstravellogue,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
gofox,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
flightaware,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
